,document,bleu,mover,sts-b,rouge-1,rouge-4,rouge-l,rouge-w,editdistance,mnli
86,cleaned/pyspellchecker/typo_truncate.txt,0.06575269172967821,0.3546413039295642,0.6447781574113521,0.6269029010185452,0.12691587611408792,0.6254362784590493,0.6254362784590493,7.235,
87,cleaned/pyspellchecker/full_swap.txt,0.08638683355289388,0.3105635203720328,0.3739083330775341,0.61210558061981,0.0950283800500325,0.6119132729275022,0.6119132729275022,14.4175,
88,cleaned/pyspellchecker/all_attacks.txt,0.051383830713587535,0.2355144055525214,0.3891705719459967,0.4650715736088157,0.05326775546820277,0.4634149351084272,0.4634149351084272,13.4375,
89,cleaned/pyspellchecker/inner_swap.txt,0.1859133930210746,0.4405214935111173,0.6271183819539393,0.7320262779919188,0.2460739899576482,0.7320262779919188,0.7320262779919188,9.265,
90,cleaned/pyspellchecker/natural_typo.txt,0.1524905379723223,0.5048176349000038,0.8152367766421482,0.7571567522747946,0.27124083034120683,0.7571567522747946,0.7571567522747946,4.91,
91,cleaned/pyspellchecker/keyboard_typo.txt,0.2593245770509888,0.5960540279714139,0.8162361882299629,0.8362056514215266,0.4413645821904633,0.8357027778583083,0.8357027778583083,2.8025,
92,cleaned/pyspellchecker/segment_typo.txt,0.021013820099950186,0.23008716293399714,0.6611907332839712,0.4985518058974911,0.04192756161322339,0.4985518058974911,0.4985518058974911,7.0725,
93,cleaned/pyspellchecker/rand1.txt,0.1699660184581488,0.4409839353996305,0.5980701199808338,0.7008114044584423,0.24671713172204066,0.7002718745439123,0.7002718745439123,7.2525,
94,cleaned/pyspellchecker/vis_intr.txt,0.07391949980123239,0.1727324828871049,0.4586901225529339,0.4208875285168772,0.08804973257251733,0.419459892179883,0.419459892179883,13.73,
95,cleaned/pyspellchecker/rand2.txt,0.0517334744604518,0.2698284056619886,0.4747895845020978,0.5203936762605337,0.08076148839606571,0.5198687438737857,0.5198687438737857,12.0425,
96,cleaned/Adversarial_Misspellings/visual.txt,0.05046096138482011,0.25731420408293826,0.4266331135983304,0.3893266391351502,0.0372883344849184,0.3863229718594435,0.3863229718594435,12.5475,
97,cleaned/Adversarial_Misspellings/disemvowel.txt,0.1476388209407722,0.3799561445156692,0.6201255043301083,0.6290254097854167,0.14462799104142193,0.6287674732774801,0.6287674732774801,9.4875,
98,cleaned/Adversarial_Misspellings/intrude.txt,0.2935328232873382,0.4459925207765978,0.7115390016519245,0.6594930744551799,0.352782034694785,0.6593097411218466,0.6593097411218466,4.92,
99,cleaned/Adversarial_Misspellings/truncate.txt,0.07630319407422932,0.3867258217891133,0.6765370698968629,0.6636583672439671,0.13894691493791728,0.6632881519329622,0.6632881519329622,7.25,
100,cleaned/Adversarial_Misspellings/segmentation.txt,0.12420120673634708,0.4002968252208744,0.7479420618989939,0.6266314362452136,0.16340026718422632,0.6264391285529058,0.6264391285529058,6.1925,
101,cleaned/Adversarial_Misspellings/phonetic.txt,0.0913874270114631,0.3028441847593584,0.5169661050787749,0.5361313296528616,0.09689190257596766,0.5358733931449251,0.5358733931449251,11.265,
102,cleaned/Adversarial_Misspellings/typo_truncate.txt,0.020441632950556485,0.239412928771106,0.5432158644314555,0.4498639992189957,0.0361491602213688,0.44729922314054016,0.44729922314054016,11.4125,
103,cleaned/Adversarial_Misspellings/full_swap.txt,0.08058490815186876,0.2771727495003893,0.3790743373781847,0.5561031959614265,0.060509579299556075,0.5552416963499269,0.5552416963499269,16.1225,
104,cleaned/Adversarial_Misspellings/all_attacks.txt,0.03233839954461784,0.18577888264376727,0.3057688865264974,0.3718291868260437,0.030661320590047763,0.3694878231297555,0.3694878231297555,15.66,
105,cleaned/Adversarial_Misspellings/inner_swap.txt,0.3057387579722988,0.5200299108994194,0.7438783387485404,0.7599100792406346,0.3989590495026142,0.7595259750407408,0.7595259750407408,7.045,
106,cleaned/Adversarial_Misspellings/natural_typo.txt,0.1069178585322773,0.4233391739614878,0.6650855100728481,0.6456004974937515,0.132075797529731,0.6447350043267878,0.6447350043267878,7.595,
107,cleaned/Adversarial_Misspellings/keyboard_typo.txt,0.13568676947724032,0.4164847206519077,0.5663855438944168,0.6443553669267382,0.13272269901840272,0.6427897775453593,0.6427897775453593,5.8975,
108,cleaned/Adversarial_Misspellings/segment_typo.txt,0.007654055910054647,0.15862634744436574,0.4360400470109103,0.32845704950793986,0.006809804778554778,0.3277957490028893,0.3277957490028893,10.2575,
109,cleaned/Adversarial_Misspellings/rand1.txt,0.14713729631767855,0.37554838470595103,0.5523945325377276,0.6112526396410789,0.17561884978872375,0.610407165670605,0.610407165670605,8.915,
110,cleaned/Adversarial_Misspellings/vis_intr.txt,0.03293096140045237,0.14037582811977076,0.3554526325389165,0.3338995585084163,0.030589134883250976,0.33106025280772583,0.33106025280772583,15.755,
111,cleaned/Adversarial_Misspellings/rand2.txt,0.040680353175774266,0.23283055046085824,0.3844130424040023,0.4411967389385735,0.04770247515735635,0.4395515740544381,0.4395515740544381,13.9225,
112,attacked_documents/rand_hard.txt,0.0026458467345733144,0.049314289295325685,0.1682315307488586,0.17870712699185154,0.0006909859464207291,0.17860941572424593,0.17860941572424593,21.5475,
113,attacked_documents/phonetic_50.txt,0.020684301744560932,0.14824656870018976,0.3658326969941771,0.3635020090282559,0.012736175922799345,0.363143313376082,0.363143313376082,13.5025,
114,attacked_documents/phonetic_70.txt,0.015614459121701157,0.1148997532032518,0.3770567423846021,0.30360517277096505,0.006647005883901045,0.302880172770965,0.302880172770965,16.055,
115,attacked_documents/phonetic_90.txt,0.009750130501229816,0.09625658277761294,0.4145117753097546,0.2704106420983809,0.004768606393606393,0.2703348845226234,0.2703348845226234,17.345,
116,attacked_documents/phonetic_10.txt,0.4721736083192213,0.5812485505743069,0.7533641137965227,0.7817461829114772,0.3959800910263028,0.7817461829114772,0.7817461829114772,3.35,
117,cleaned/priors/txts/rand_hard.txt,0.06651902970706065,0.2770879165370136,0.348176675900355,0.495068759304595,0.08138541209822167,0.49283592975597595,0.49283592975597595,14.32,
118,cleaned/priors/txts/phonetic_50.txt,0.09890689214338072,0.3147510806050967,0.5856521869686017,0.5415387061799923,0.1020151632332207,0.5404588566816647,0.5404588566816647,12.1475,
119,cleaned/bayesian_shielding/rand_hard.txt,0.21547885466511324,0.4412969522995725,0.3015181960692325,0.6050239597787459,0.2621600632970139,0.6026796546662956,0.6026796546662956,14.0,
120,cleaned/bayesian_shielding/phonetic_50.txt,0.2571140123335566,0.4694248597777252,0.5303181237523459,0.627582200202796,0.28937308808226736,0.6263131938823191,0.6263131938823191,12.0625,
121,cleaned/nocheap_bayesian_shielding/rand_hard.txt,0.0877206510364551,0.2578592251329188,0.18474021832939672,0.4127470334814296,0.0943935243751353,0.408523324480592,0.408523324480592,22.3025,
122,cleaned/nocheap_bayesian_shielding/phonetic_50.txt,0.23796092330714105,0.43734341043977615,0.4820167344139818,0.5965470083201805,0.2680074990746296,0.5947085699949269,0.5947085699949269,13.2575,
123,cleaned/nocheap_priors/txts/rand_hard.txt,0.02453614717975891,0.1728530549457322,0.1723725937892783,0.3571073521103381,0.02606703075189917,0.3538277078167232,0.3538277078167232,20.145,
124,cleaned/nocheap_priors/txts/phonetic_50.txt,0.0998334200846466,0.30950392764986345,0.5156453199676059,0.5401747473873806,0.10691183643046226,0.5389848351066788,0.5389848351066788,12.4025,
125,cleaned/pyspellchecker/rand_hard.txt,0.009204064878290787,0.12009193733688235,0.24423561814946124,0.3110385129412315,0.014009785261178449,0.3092153269183172,0.3092153269183172,20.46,
126,cleaned/pyspellchecker/phonetic_50.txt,0.06665835827880942,0.2756228596559731,0.4568715088296526,0.5337539423163039,0.0874456008691194,0.5334666752355586,0.5334666752355586,11.785,
127,cleaned/pyspellchecker/phonetic_70.txt,0.034271331672258494,0.21811243533442146,0.33126101530659696,0.4507167908946669,0.044820681807750916,0.4502376242280003,0.4502376242280003,14.3375,
128,cleaned/pyspellchecker/phonetic_90.txt,0.02533746277566359,0.19436635486059986,0.4532342813830899,0.4136581266047565,0.03556645725331786,0.4133075950798299,0.4133075950798299,15.8125,
129,cleaned/pyspellchecker/phonetic_10.txt,0.3660721100123086,0.6329180369581608,0.794023871482602,0.8691692604149047,0.5861196360585786,0.8691692604149047,0.8691692604149047,3.3575,
130,cleaned/Adversarial_Misspellings/rand_hard.txt,0.006476029787675978,0.1044702095089068,0.2398024656216937,0.2530807268879,0.006488968633705477,0.2513880987595335,0.2513880987595335,21.9075,
131,cleaned/Adversarial_Misspellings/phonetic_50.txt,0.04094487219860711,0.2081174856100591,0.3753515104417566,0.4127235298900839,0.0412943561147837,0.4112055306386935,0.4112055306386935,15.1925,
132,cleaned/Adversarial_Misspellings/phonetic_70.txt,0.021394832092366256,0.16746086550218311,0.34646919133935505,0.3641124808157221,0.015100305333354866,0.3620623362964984,0.3620623362964984,17.345,
133,cleaned/Adversarial_Misspellings/phonetic_90.txt,0.017518576654135726,0.15214726700144346,0.2701347199427806,0.3305980460462626,0.013854398083205013,0.32915127512241177,0.32915127512241177,18.635,
134,cleaned/Adversarial_Misspellings/phonetic_10.txt,0.31317834318474885,0.5357802900032617,0.7451300435696427,0.746312843827907,0.3606177606375954,0.7460350660501291,0.7460350660501291,5.5025,
135,cleaned/priors/txts/phonetic_70.txt,0.07297978972119425,0.25839386111777873,0.4291883334580852,0.4811740505989319,0.06421559999924767,0.4798469449560368,0.4798469449560368,14.525,
136,cleaned/priors/txts/phonetic_90.txt,0.04984145238812567,0.2248840380355221,0.4612926473939302,0.4404916758626996,0.05138242426433216,0.4400198542815029,0.4400198542815029,16.14,
137,cleaned/priors/txts/phonetic_10.txt,0.40957349448869423,0.6736153039279879,0.7784177329092414,0.8324099295418752,0.5201888149386508,0.8316087077373641,0.8316087077373641,3.7,
138,cleaned/bayesian_shielding/phonetic_70.txt,0.21181624450780945,0.3951632864091485,0.3843191833142376,0.5564165836600058,0.21943362639932867,0.5543946248820686,0.5543946248820686,14.735,
139,cleaned/bayesian_shielding/phonetic_90.txt,0.15896819384533545,0.3414627719290071,0.3635042406952938,0.5025561089251146,0.1712197807164009,0.4999703907118762,0.4999703907118762,16.9675,
140,cleaned/bayesian_shielding/phonetic_10.txt,0.5058338760556662,0.7798287366703325,0.7765968665678058,0.8829922218456923,0.6739614968972587,0.8828533329568035,0.8828533329568035,3.0825,
141,cleaned/nocheap_bayesian_shielding/phonetic_70.txt,0.1788901537671876,0.3502879948854243,0.3034584511728489,0.5126810850279502,0.17721222338251352,0.5110160936118245,0.5110160936118245,16.37,
142,cleaned/nocheap_bayesian_shielding/phonetic_90.txt,0.14617729930491366,0.3144164010896321,0.4183352191904105,0.4717683387934256,0.14890050245194567,0.4685575404666347,0.4685575404666347,18.45,
143,cleaned/nocheap_bayesian_shielding/phonetic_10.txt,0.4964858712621046,0.7763135064976591,0.7876512147239361,0.8804620878333498,0.6667362152932779,0.8800870878333497,0.8800870878333497,3.21,
144,cleaned/nocheap_priors/txts/phonetic_70.txt,0.07585919551296555,0.2493182647413255,0.3837627866301122,0.4729560194589911,0.06571820690156349,0.4714366061237883,0.4714366061237883,14.8275,
145,cleaned/nocheap_priors/txts/phonetic_90.txt,0.04961908159482201,0.22591081539212074,0.4271947663914825,0.4471213640813103,0.05433030351301766,0.4458944104793568,0.4458944104793568,16.29,
146,cleaned/nocheap_priors/txts/phonetic_10.txt,0.4218100750384991,0.6880712219261675,0.7849052731937792,0.8400451313920488,0.5455830144915284,0.8392365996460172,0.8392365996460172,3.3175,
147,cleaned_mnli/priors/txts/rand2.txt,0.22392958303795746,0.3945070318642688,,0.6490115952514146,0.20650327061992965,0.6478047292164909,0.6478047292164909,12.9425,0.535
148,cleaned_mnli/bayesian_shielding/rand2.txt,0.447055089477055,0.6236198828524517,,0.7926362712856566,0.4848573287803689,0.7908567351092296,0.7908567351092296,9.955,0.595
149,cleaned_mnli/nocheap_bayesian_shielding/rand2.txt,0.3061944995133986,0.4650190003703761,,0.6556470825780489,0.3125180213539421,0.65187900919272,0.65187900919272,17.15,0.425
