AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,20,1607953361758,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A man is sh\u014d\u01edt\u00efng a gun."", ""cleanSent"": ""A man is shooting a gun."", ""attack"": ""visual.txt"", ""response"": ""A man is shooting a gun."", ""hit"": true, ""rt"": 8762}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,21,1607953384135,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Rud swarn yn eze new Austrailyeon Pm"", ""cleanSent"": ""Rudd sworn in as new Australian PM"", ""attack"": ""phonetic.txt"", ""response"": ""Rud Swarn is new Australian PM"", ""hit"": false, ""rt"": 22377}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,22,1607953399679,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""No\u0299el autho\u02b3 Do\u027b\u012d\u0282 \u013bessi\u1daeg di\u0119s a\u0288 94"", ""cleanSent"": ""Nobel author Doris Lessing dies at 94"", ""attack"": ""visual.txt"", ""response"": ""Nobel author Doris Lessing does at 94"", ""hit"": false, ""rt"": 15544}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,23,1607953492361,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Relativesscufflewith policeafter Chiha fire iills 120"", ""cleanSent"": ""Relatives scuffle with police after China fire kills 120"", ""attack"": ""segment_typo.txt"", ""response"": ""relatives scuffle with police after China fire ills 120"", ""hit"": false, ""rt"": 92682}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,24,1607953522913,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A SmaI child is drinking Watter frrom a cup."", ""cleanSent"": ""A small child is drinking water from a cup."", ""attack"": ""natural_typo.txt"", ""response"": ""a small child is drinking water from a cup "", ""hit"": false, ""rt"": 30551}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,25,1607953536219,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A man is tctigun rgssa."", ""cleanSent"": ""A man is cutting grass."", ""attack"": ""full_swap.txt"", ""response"": ""A man is cutting grass"", ""hit"": false, ""rt"": 13306}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,26,1607953603058,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""G^e^goo^l 'ar`e yi\\a\\n\\lgp a[t[a[ri[i[n[lt[n[eno atx gm(e(a '"", ""cleanSent"": ""Google 'are playing international tax game'"", ""attack"": ""rand_hard.txt"", ""response"": ""Google are playing a nintendo game"", ""hit"": false, ""rt"": 66839}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,27,1607953628199,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""the ensuing \u1d80\u0103\u1e6ftle \u33df\u1d87\u1d91 \u0103irstrik\u0113s kil\u0142ed a\u0288 le\u0203s\u0236 10 militants."", ""cleanSent"": ""the ensuing battle and airstrikes killed at least 10 militants."", ""attack"": ""visual.txt"", ""response"": ""The ensuing battle and airstrikes killed at least 10 millitants"", ""hit"": false, ""rt"": 25140}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,28,1607953637653,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A puurshond is' bruashing a cat."", ""cleanSent"": ""A person is brushing a cat."", ""attack"": ""phonetic_70.txt"", ""response"": ""A person is brushing a cat"", ""hit"": false, ""rt"": 9453}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,29,1607953680443,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""House Juliciary Committee Chairman James Sensenbrenner, R-Wis., say's e has sensitive tj clvil liberties complaints."", ""cleanSent"": ""House Judiciary Committee Chairman James Sensenbrenner, R-Wis., says he is sensitive to civil liberties complaints."", ""attack"": ""natural_typo.txt"", ""response"": ""House judiciary committee chairman james sensenbrenner, R-wis, says he has sensitive civil liberties complaints "", ""hit"": false, ""rt"": 42790}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,30,1607953953143,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Sylvstr Stallone's Son Fnd Dd At Home"", ""cleanSent"": ""Sylvester Stallone's Son Found Dead At Home"", ""attack"": ""disemvowel.txt"", ""response"": ""syllvyster stallone's son found dad at home\n"", ""hit"": false, ""rt"": 272700}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,31,1607953973997,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A wamno is preparing prhmis to kooc."", ""cleanSent"": ""A woman is preparing shrimp to cook."", ""attack"": ""full_swap.txt"", ""response"": ""A woman is preparing shrimps to cook"", ""hit"": false, ""rt"": 20853}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,32,1607954091992,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""DeputySpeaker Nig4l EvansRe-Arrested"", ""cleanSent"": ""Deputy Speaker Nigel Evans Re-Arrested"", ""attack"": ""segment_typo.txt"", ""response"": ""Deputy speaker Nigel Evans re arrested"", ""hit"": false, ""rt"": 117995}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,33,1607954327281,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Outod toach Ande completyuntrustworthy,howere, couldn't."", ""cleanSent"": ""Out of touch and completely untrustworthy, however, wouldn't."", ""attack"": ""rand_hard.txt"", ""response"": ""outdo teach and complete  trust worthy, how are couldn't"", ""hit"": false, ""rt"": 235288}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,34,1607954445939,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A black odg is running gouhtrh the nswo."", ""cleanSent"": ""A black dog is running through the snow."", ""attack"": ""full_swap.txt"", ""response"": ""A black dog is running go the now"", ""hit"": false, ""rt"": 118658}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,35,1607954485565,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A porsne opening a annbaa."", ""cleanSent"": ""A person opening a banana."", ""attack"": ""full_swap.txt"", ""response"": ""A prose opening a Annaba"", ""hit"": false, ""rt"": 39625}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,36,1607954586064,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""It's e tautology, but tha mapping beetwin logic fnd the English-language discribtion wil wrong."", ""cleanSent"": ""It's a tautology, but the mapping between logic and the English-language description is wrong."", ""attack"": ""natural_typo.txt"", ""response"": ""its a tautology ,but the mapping between logic  friend the English- langue discretion will wrong    "", ""hit"": false, ""rt"": 100498}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,37,1607954736522,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Hege 8s zn interestion agticle or wikipexia fo bive kverview oof prrssure relacioned injuries."", ""cleanSent"": ""Here is an interesting article on wikipedia to give overview of pressure related injuries."", ""attack"": ""rand_hard.txt"", ""response"": ""mega 8s an interstation article or Wikipedia for bive overview off pressure relacioned injuries "", ""hit"": false, ""rt"": 150458}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,38,1607954808211,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""sudanese protesters damand ght regime's ouster"", ""cleanSent"": ""Sudanese protesters demand the regime's ouster"", ""attack"": ""natural_typo.txt"", ""response"": ""Sudanese protesters demand gut  regime's ouster"", ""hit"": false, ""rt"": 71687}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,39,1607954986432,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Nin kiilhl in Scyrionn-link clashe en Lebano"", ""cleanSent"": ""Nine killed in Syrian-linked clashes in Lebanon"", ""attack"": ""rand_hard.txt"", ""response"": ""nine kill in scorpion- link clashed en Lebanon"", ""hit"": false, ""rt"": 178221}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,40,1607955075733,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A mann iz lifting a barbell."", ""cleanSent"": ""A man is lifting a barbell."", ""attack"": ""phonetic.txt"", ""response"": ""a man is lifting a barbell "", ""hit"": false, ""rt"": 89300}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,41,1607955149686,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Couple gsainli in a lmals otsilaab."", ""cleanSent"": ""Couple sailing in a small sailboat."", ""attack"": ""full_swap.txt"", ""response"": ""couple gasoil in lamp otsilaab "", ""hit"": false, ""rt"": 73953}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,42,1607955190104,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A amn is gttcnui up a apoott."", ""cleanSent"": ""A man is cutting up a potato."", ""attack"": ""full_swap.txt"", ""response"": ""a man is gttcnui up a afoot "", ""hit"": false, ""rt"": 40417}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,43,1607956018769,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Englaned captien Andru Staraause retirs fromb pruffesscanale krikket"", ""cleanSent"": ""England captain Andrew Strauss retires from professional cricket"", ""attack"": ""phonetic.txt"", ""response"": ""englaned captien andru staraause retris formb pruffesscanale kriket"", ""hit"": false, ""rt"": 828664}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,44,1607956042539,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Two bndrl dgs rnnng in th gsrs."", ""cleanSent"": ""Two brindle dogs running in the grass."", ""attack"": ""rand_hard.txt"", ""response"": ""tow bndrl ggrs ranng in the grass "", ""hit"": false, ""rt"": 23770}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,45,1607956063666,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Tra\u018ce new\u1e61paper \u2c7dar\u020be5y up for s\u017ele"", ""cleanSent"": ""Trade newspaper Variety up for sale"", ""attack"": ""rand2.txt"", ""response"": ""trade newespaper are up for size "", ""hit"": false, ""rt"": 21126}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,46,1607956110749,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""I have done qt a bt of tchncl writing for hlthcr nfrmtn systems."", ""cleanSent"": ""I have done quite a bit of technical writing for healthcare information systems."", ""attack"": ""disemvowel.txt"", ""response"": ""i habe dont at but of channal writing for hlther systemes "", ""hit"": false, ""rt"": 47082}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,47,1607956167983,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Secobd-quarter salesgdew 7 percent, ro $645 millionfrkm $600 milliin in 2002."", ""cleanSent"": ""Second-quarter sales grew 7 percent, to $645 million from $600 million in 2002."", ""attack"": ""segment_typo.txt"", ""response"": ""secobd -quarter salesgdew 7 parcent or $645 million km $600 mill in 2002"", ""hit"": false, ""rt"": 57233}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,48,1607956228801,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""The Knwe. 11 earline yhn the weerld, Air Canada has' bien' under court protechtuon from chreadatturs since Apirial 1."", ""cleanSent"": ""The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1."", ""attack"": ""phonetic.txt"", ""response"": ""the knwe. 11 earlin the the weeld mair canada has bien under cunt protechtuon form cheadatturs saine aprile 1 "", ""hit"": false, ""rt"": 60818}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,49,1607956254783,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Y ar$e a Ch@r@stn."", ""cleanSent"": ""You are a Christian."", ""attack"": ""rand2.txt"", ""response"": ""Y are a charstan "", ""hit"": false, ""rt"": 25981}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,50,1607956275824,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A ma\u1d87 \u0101nd \u24b2\u022bman is danc\u0131n\u01e5 in \u036d\u02aee \u0157\u0227in."", ""cleanSent"": ""A man and woman is dancing in the rain."", ""attack"": ""visual.txt"", ""response"": ""A man and woman is dancing in we rain "", ""hit"": false, ""rt"": 21040}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,51,1607956310630,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Ukraine\u201a\u00c4\u00f4spro-Russiaprotestersdemand great3r autonomy"", ""cleanSent"": ""Ukraine\u201a\u00c4\u00f4s pro-Russia protesters demand greater autonomy"", ""attack"": ""segment_typo.txt"", ""response"": ""ukerain aospro -russain protest dream areater autonmmy "", ""hit"": false, ""rt"": 34805}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,52,1607956336045,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A \u1e85omans\u1e6da\u019edin\u029b i\u0146 \u1da0ron\u0165 of trees and \u0219\u1dad\u0131\u013ci\u019eg."", ""cleanSent"": ""A woman standing in front of trees and smiling."", ""attack"": ""rand2.txt"", ""response"": ""a woman stant in forn opf trees and sling "", ""hit"": false, ""rt"": 25414}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,53,1607956352184,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Doea this's paige aenswre ur cuestion??"", ""cleanSent"": ""Does this page answer your question?"", ""attack"": ""rand_hard.txt"", ""response"": ""doea this page aneswewr ur quastion "", ""hit"": false, ""rt"": 16138}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,54,1607956385704,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Ugannders Prezidugnte Museveni igreas to sign aantai-gaas Beill"", ""cleanSent"": ""Uganda's President Museveni agrees to sign anti-gays Bill"", ""attack"": ""phonetic_70.txt"", ""response"": ""bell "", ""hit"": false, ""rt"": 33520}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,55,1607956389307,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A nma is dnaigd oil to acr."", ""cleanSent"": ""A man is adding oil to car."", ""attack"": ""full_swap.txt"", ""response"": ""a man "", ""hit"": false, ""rt"": 3603}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,56,1607956393926,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""riCtics say the wla ilsoevta liicv sreebitli, something soueH Judiciary Ctmeomtie Cahraimn James enesenebrrnSn, R-sWi., sysa he is sensitive to."", ""cleanSent"": ""Critics say the law violates civil liberties, something House Judiciary Committee Chairman James Sensenbrenner, R-Wis., says he is sensitive to."", ""attack"": ""rand2.txt"", ""response"": ""sentivce "", ""hit"": false, ""rt"": 4619}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,57,1607956398809,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""5uns victim dowbGot any proof?"", ""cleanSent"": ""runs victim down Got any proof?"", ""attack"": ""segment_typo.txt"", ""response"": ""5 uns "", ""hit"": false, ""rt"": 4883}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,58,1607956402118,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Trhe Strandard Edition sh's $15,000 pro processor or $300 per mame user."", ""cleanSent"": ""The Standard Edition is $15,000 per processor or $300 per named user."", ""attack"": ""natural_typo.txt"", ""response"": ""usewerr "", ""hit"": false, ""rt"": 3309}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,59,1607956404728,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""A person skiing down a snowy hill."", ""cleanSent"": ""A person skiing down a snowy hill."", ""attack"": ""correct.txt"", ""response"": ""a "", ""hit"": false, ""rt"": 2610}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,60,1607956408636,"{""phase"": ""Experiment"", ""cond"": 11, ""sent"": ""Wmn remanded vr chld's death A woman has bn remanded in custody chrgd with murder after an ght-yr-ld girl ws fnd dead in a blck of flats."", ""cleanSent"": ""Woman remanded over child's death A woman has been remanded in custody charged with murder after an eight-year-old girl was found dead in a block of flats."", ""attack"": ""disemvowel.txt"", ""response"": ""balc "", ""hit"": false, ""rt"": 3907}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,61,1607956408643,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
AKNU5D6QK7M72:3U088ZLJVRWVU5N8Q2XFB5KGTANW0H,62,1607956425090,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A3CB76BLS1D9KF:35BLDD71ID0FH1TT4M5BV24O484VZY,0,1607966492240,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A3CB76BLS1D9KF:35BLDD71ID0FH1TT4M5BV24O484VZY,1,1607966497443,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 0, ""action"": ""FinishInstructions"", ""viewTime"": 5193}"
A3CB76BLS1D9KF:35BLDD71ID0FH1TT4M5BV24O484VZY,2,1607966546140,"{""phase"": ""Experiment"", ""cond"": 23, ""sent"": ""gypt court rdrs Mubarak freed"", ""cleanSent"": ""Egypt court orders Mubarak freed"", ""attack"": ""disemvowel.txt"", ""response"": ""deerf karabum srdr truoc tpyg"", ""hit"": false, ""rt"": 47602}"
A3CB76BLS1D9KF:35BLDD71ID0FH1TT4M5BV24O484VZY,3,1607966663443,"{""phase"": ""Experiment"", ""cond"": 23, ""sent"": ""A woman wearing jeans, a dark bikini top, and a bracelet."", ""cleanSent"": ""A woman wearing jeans, a dark bikini top, and a bracelet."", ""attack"": ""correct.txt"", ""response"": ""A woman wearing a dark bikini top , jeans and a bracelet"", ""hit"": false, ""rt"": 117299}"
